date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:53%20GMT	https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter.eot?cj10r	D:/Travels/bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter0274.eot	(from https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/css/traveler-icon.css?ver=6.8.2)
13:02:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:53%20GMT	https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter.ttf?cj10r	D:/Travels/bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter0274.ttf	(from https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/css/traveler-icon.css?ver=6.8.2)
13:02:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:54%20GMT	https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter.woff?cj10r	D:/Travels/bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter0274.woff	(from https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/css/traveler-icon.css?ver=6.8.2)
13:02:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:54%20GMT	https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter.svg?cj10r	D:/Travels/bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/fonts/traveler-icon-x-twitter0274.svg	(from https://bmcholidays.in/wp-content/themes/traveler/inc/modules/layouts/cores/assets/css/traveler-icon.css?ver=6.8.2)
13:02:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:54%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:55%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:55%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:55%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:55%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:56%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:56%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:56%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:56%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:56%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:57%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:57%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:57%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:57%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:58%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:58%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:58%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:58%20GMT	https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/Travels/bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bmcholidays.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.37)
13:02:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:59%20GMT	https://bmcholidays.in/wp-content/uploads/2025/01/images-63.jpeg-1.jpg	D:/Travels/bmcholidays.in/wp-content/uploads/2025/01/images-63.jpeg-1.jpg	(from https://bmcholidays.in/wp-content/uploads/elementor/css/post-71.css?ver=1758285930)
13:02:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:59%20GMT	https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	D:/Travels/bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.2)
13:02:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:34:59%20GMT	https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	D:/Travels/bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.2)
13:02:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:00%20GMT	https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	D:/Travels/bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.2)
13:02:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:00%20GMT	https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	D:/Travels/bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.2)
13:02:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:00%20GMT	https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	D:/Travels/bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://bmcholidays.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.2)
13:02:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:01%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/ajax-loader.gif	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/ajax-loader.gif	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:01%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.eot	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.eot	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:01%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.eot?	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slickd41d.eot	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:01%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.woff	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.woff	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:02%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.ttf	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.ttf	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:02%20GMT	https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.svg	D:/Travels/bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/fonts/slick.svg	(from https://bmcholidays.in/wp-content/plugins/happy-elementor-addons/assets/vendor/slick/slick-theme.css?ver=3.20.1)
13:02:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:02%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/icon-solo-testimonial.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/icon-solo-testimonial.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:03%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/buttonpop.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/buttonpop.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:03%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-next-2.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-next-2.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:03%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-prev-2.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-prev-2.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:03%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-right-style1.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-right-style1.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:03%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-left-style1.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/arrow-left-style1.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:04%20GMT	https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/pushrow.svg	D:/Travels/bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/images/pushrow.svg	(from https://bmcholidays.in/wp-content/plugins/traveler-layout-essential-for-elementor/assets/css/main.css?ver=6.8.2)
13:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:04%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyykk58vxh.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyykk58vxh.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1742305771)
13:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:04%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyyky58q.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyyky58q.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1742305771)
13:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:05%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu6-k6h9q.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu6-k6h9q.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1742305771)
13:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:05%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu0-k4.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu0-k4.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1742305771)
13:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:05%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9kr0yu4l_xorogbkun3kqqtamlrvlp9a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9kr0yu4l_xorogbkun3kqqtamlrvlp9a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/baskervville.css?ver=1742305772)
13:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:06%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9kr0yu4l_xorogbkun3kqqtamrrvi.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9kr0yu4l_xorogbkun3kqqtamrrvi.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/baskervville.css?ver=1742305772)
13:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:06%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9ur0yu4l_xorogbkun3kqqvpmptvy.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9ur0yu4l_xorogbkun3kqqvpmptvy.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/baskervville.css?ver=1742305772)
13:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:06%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9ur0yu4l_xorogbkun3kqqsjmp.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/baskervville-ya9ur0yu4l_xorogbkun3kqqsjmp.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/baskervville.css?ver=1742305772)
13:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:06%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:07%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:07%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:07%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:07%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:08%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:08%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742305780)
13:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2020%20Sep%202025%2007:35:08%20GMT	https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	D:/Travels/bmcholidays.in/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://bmcholidays.in/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742305792)
